"[run number]","template","pherosim-amount","pherotimer","density","rock-stigmergy","pheromone-stigmergy","pheromone-sim-stigmergy","number","template-radius","template-width","pheromone-following","pheromone-drop-concentration","ant-stigmergy","[step]","entrance / amount-of-flood-fills"
"1364","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.6880733944954128"
"1367","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.5402650356778798"
"1365","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.39143730886850153"
"1366","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.07033639143730887"
"1368","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.3333333333333333"
"1369","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.18144750254842"
"1372","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.4923547400611621"
"1370","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.3119266055045872"
"1371","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.12436289500509684"
"1374","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.27522935779816515"
"1375","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.43017329255861364"
"1373","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.2130479102956167"
"1376","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.11518858307849134"
"1377","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.3221202854230377"
"1379","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.2691131498470948"
"1380","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.5596330275229358"
"1378","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.24566768603465852"
"1381","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.4016309887869521"
"1383","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.29561671763506625"
"1382","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.16411824668705402"
"1384","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.4413863404689093"
"1385","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.5219164118246687"
"1386","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.29867482161060144"
"1388","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.290519877675841"
"1390","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.5677879714576962"
"1389","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.22324159021406728"
"1391","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.27726809378185524"
"1387","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.17737003058103976"
"1392","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.4923547400611621"
"1393","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.6422018348623854"
"1395","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.5259938837920489"
"1394","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.3302752293577982"
"1396","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.1671763506625892"
"1397","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.37716615698267075"
"1398","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.4230377166156983"
"1399","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.22833843017329256"
"1400","true","261","1","15","true","true","false","100","15","5","false","20","false","100000","0.363914373088685"
"1401","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.8042813455657493"
"1402","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.9062181447502549"
"1404","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.9398572884811417"
"1403","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.7757390417940877"
"1405","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.9592252803261978"
"1406","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.8797145769622834"
"1407","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.9612640163098879"
"1408","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.8165137614678899"
"1409","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.9398572884811417"
"1410","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.6799184505606524"
"1411","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.944954128440367"
"1412","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.6778797145769623"
"1413","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.8848114169215087"
"1414","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","1"
"1415","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.8389398572884812"
"1417","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.9429153924566769"
"1418","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.8960244648318043"
"1419","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.9225280326197758"
"1416","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.9847094801223242"
"1420","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.8144750254841998"
"1421","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.910295616717635"
"1422","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.8144750254841998"
"1423","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.5321100917431193"
"1425","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","1"
"1426","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.944954128440367"
"1424","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.762487257900102"
"1428","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.9898063200815495"
"1429","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.928644240570846"
"1427","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.890927624872579"
"1430","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.6472986748216106"
"1432","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.8297655453618756"
"1433","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.6432212028542303"
"1431","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.9520897043832823"
"1434","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","1"
"1435","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.9164118246687054"
"1436","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.9979612640163099"
"1438","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.9245667686034659"
"1437","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.8878695208970439"
"1439","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.9734964322120285"
"1440","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.9785932721712538"
"1441","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.7482161060142711"
"1442","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.9949031600407747"
"1443","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.8083588175331294"
"1444","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.9337410805300713"
"1446","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.873598369011213"
"1447","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.9276248725790011"
"1445","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.8837920489296636"
"1448","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","1"
"1449","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","1"
"1450","true","261","1","15","true","true","false","200","15","5","false","20","true","100000","0.6116207951070336"
"1452","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.9887869520897044"
"1451","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.9204892966360856"
"1454","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","1"
"1453","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.836901121304791"
"1455","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.9306829765545361"
"1456","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.9755351681957186"
"1457","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.9510703363914373"
"1458","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.799184505606524"
"1461","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","1"
"1460","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.7492354740061162"
"1462","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.6472986748216106"
"1459","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.8766564729867482"
"1464","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.8664627930682977"
"1463","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.7135575942915392"
"1465","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.9704383282364933"
"1467","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.9592252803261978"
"1466","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.872579001019368"
"1468","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.5504587155963303"
"1469","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.9551478083588175"
"1470","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.9398572884811417"
"1472","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.9673802242609582"
"1471","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.6952089704383282"
"1473","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.9367991845056065"
"1475","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.9826707441386341"
"1474","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.9714576962283384"
"1476","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.6024464831804281"
"1477","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.9184505606523955"
"1478","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.6656472986748216"
"1479","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.8827726809378186"
"1480","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.7594291539245668"
"1481","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.8786952089704383"
"1482","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.9398572884811417"
"1483","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.8236493374108053"
"1484","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.8623853211009175"
"1485","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.9724770642201835"
"1486","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.7889908256880734"
"1488","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.8532110091743119"
"1489","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.6320081549439348"
"1487","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.7176350662589195"
"1490","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.8277268093781855"
"1491","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.8338430173292558"
"1493","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.8960244648318043"
"1492","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.6605504587155964"
"1494","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.9979612640163099"
"1495","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.9918450560652395"
"1497","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.9612640163098879"
"1496","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.7716615698267074"
"1498","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.926605504587156"
"1499","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.9327217125382263"
"1500","true","261","1","15","true","true","false","200","15","5","false","20","false","100000","0.8328236493374108"
"1502","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.10703363914373089"
"1501","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.17227319062181448"
"1503","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.2324159021406728"
"1504","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.12232415902140673"
"1505","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.12334352701325178"
"1506","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.17533129459734964"
"1507","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.09378185524974515"
"1508","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.10295616717635066"
"1509","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.05198776758409786"
"1510","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.024464831804281346"
"1511","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.007135575942915392"
"1512","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.1651376146788991"
"1513","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.22833843017329256"
"1516","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.11824668705402651"
"1518","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.30173292558613657"
"1517","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.14169215086646278"
"1515","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.3058103975535168"
"1519","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.0417940876656473"
"1514","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.16106014271151886"
"1521","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.16411824668705402"
"1520","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.007135575942915392"
"1523","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.17940876656472987"
"1522","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.16106014271151886"
"1524","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.12640163098878696"
"1525","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.09582059123343527"
"1528","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.20591233435270132"
"1527","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.10703363914373089"
"1526","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.08868501529051988"
"1529","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.22018348623853212"
"1532","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.26605504587155965"
"1530","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.08868501529051988"
"1533","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.0020387359836901123"
"1535","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.21508664627930682"
"1531","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.12232415902140673"
"1534","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.03567787971457696"
"1536","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.2130479102956167"
"1537","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.14475025484199797"
"1538","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.23547400611620795"
"1539","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.17023445463812437"
"1540","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.023445463812436288"
"1542","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.27522935779816515"
"1541","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.12538226299694188"
"1544","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.17227319062181448"
"1543","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.029561671763506627"
"1545","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.26809378185524974"
"1547","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.0020387359836901123"
"1548","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.16819571865443425"
"1549","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.18654434250764526"
"1546","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.009174311926605505"
"1550","true","261","1","15","true","false","false","50","15","5","false","20","true","100000","0.2976554536187564"
"1551","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.11722731906218145"
"1552","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.08154943934760449"
"1553","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.2579001019367992"
"1555","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.145769622833843"
"1556","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.21406727828746178"
"1554","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.03771661569826707"
"1557","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.23751274209989806"
"1558","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.12130479102956167"
"1559","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.19367991845056065"
"1560","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.03363914373088685"
"1562","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.0998980632008155"
"1563","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.05198776758409786"
"1565","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.12436289500509684"
"1564","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.040774719673802244"
"1567","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.29255861365953106"
"1566","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.08154943934760449"
"1561","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.05708460754332314"
"1568","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.021406727828746176"
"1569","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.2038735983690112"
"1570","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.145769622833843"
"1571","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.08664627930682976"
"1572","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.1111111111111111"
"1573","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.07849133537206932"
"1575","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.39551478083588176"
"1574","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.03567787971457696"
"1576","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.10499490316004077"
"1578","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.12130479102956167"
"1577","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.10499490316004077"
"1581","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.22426095820591233"
"1579","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.18144750254842"
"1580","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.16615698267074414"
"1582","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.03160040774719674"
"1583","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.10601427115188583"
"1584","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.1019367991845056"
"1586","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.2670744138634047"
"1585","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.0672782874617737"
"1587","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.1304791029561672"
"1588","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.0764525993883792"
"1589","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.14475025484199797"
"1590","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.09785932721712538"
"1591","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.0998980632008155"
"1594","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.08970438328236494"
"1593","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.07237512742099898"
"1596","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.1763506625891947"
"1595","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.01834862385321101"
"1592","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.1111111111111111"
"1597","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.09072375127421"
"1598","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0"
"1599","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.127420998980632"
"1600","true","261","1","15","true","false","false","50","15","5","false","20","false","100000","0.05606523955147808"
"1601","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.17227319062181448"
"1602","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.24770642201834864"
"1603","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.15188583078491336"
"1604","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.127420998980632"
"1605","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.13863404689092762"
"1607","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.18960244648318042"
"1606","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.06829765545361875"
"1609","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.18960244648318042"
"1610","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.12232415902140673"
"1608","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.08868501529051988"
"1611","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.12640163098878696"
"1612","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.13557594291539246"
"1613","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.19164118246687054"
"1614","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.1834862385321101"
"1615","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.18552497451580022"
"1616","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.12945973496432212"
"1619","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.21202854230377166"
"1618","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.0417940876656473"
"1617","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.12130479102956167"
"1620","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.28950050968399593"
"1621","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.13557594291539246"
"1623","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.23139653414882771"
"1624","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.17737003058103976"
"1625","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.13353720693170235"
"1626","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.254841997961264"
"1622","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.22324159021406728"
"1627","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.0856269113149847"
"1628","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.22120285423037717"
"1629","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.13557594291539246"
"1630","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.045871559633027525"
"1632","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.2436289500509684"
"1631","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.13863404689092762"
"1635","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.23037716615698267"
"1633","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.07033639143730887"
"1634","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.09072375127421"
"1636","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.10805300713557595"
"1637","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.09582059123343527"
"1639","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.28950050968399593"
"1640","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.18246687054026503"
"1638","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.06422018348623854"
"1641","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.15698267074413863"
"1643","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.382262996941896"
"1642","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.15698267074413863"
"1644","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.24464831804281345"
"1648","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.3058103975535168"
"1645","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.12028542303771661"
"1646","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.145769622833843"
"1647","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.1529051987767584"
"1649","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.15188583078491336"
"1650","true","261","1","15","true","false","false","100","15","5","false","20","true","100000","0.2069317023445464"
"1651","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.16411824668705402"
"1653","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.1834862385321101"
"1654","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.1875637104994903"
"1655","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.060142711518858305"
"1652","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.1620795107033639"
"1657","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.33231396534148827"
"1656","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.10805300713557595"
"1659","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.2945973496432212"
"1658","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.18858307849133538"
"1660","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.16309887869520898"
"1661","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.13761467889908258"
"1662","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.22120285423037717"
"1663","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.059123343527013254"
"1664","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.014271151885830785"
"1665","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.19571865443425077"
"1666","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.14475025484199797"
"1668","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.14067278287461774"
"1671","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.11416921508664628"
"1670","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.09887869520897044"
"1672","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.15188583078491336"
"1667","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.43119266055045874"
"1669","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.11416921508664628"
"1673","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.11824668705402651"
"1674","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.25382262996941896"
"1675","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.16411824668705402"
"1676","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.1651376146788991"
"1677","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.13557594291539246"
"1678","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.10091743119266056"
"1679","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.26605504587155965"
"1680","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.15698267074413863"
"1681","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.15494393476044852"
"1682","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.1763506625891947"
"1685","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.2089704383282365"
"1684","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.0744138634046891"
"1686","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.24566768603465852"
"1683","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.2609582059123344"
"1687","true","261","1","15","true","false","false","100","15","5","false","20","false","100000","0.22935779816513763"
